51364907232,afe,91,186
51364928052,fgf,179,5
51364970423,ada,239,138
51364970844,dce,278,69
51364980915,daf,165,38
51364983756,bcd,228,238
51364991026,gad,249,172
51364993106,fda,36,86
51364999613,ecc,289,476
51365000085,gca,32,100
51365013389,dab,9,83
51365016752,age,26,121
51365030748,cec,45,254
51365032366,cea,93,27
51365091257,dbe,230,32
51365100551,bbf,31,264
51365105101,gcg,83,179
51365112588,cgg,45,11
51365129293,adg,270,135
51365166890,edg,12,301
51365193773,eed,102,72
51365202880,dde,264,264
51365268405,fec,216,259
51365277121,ddd,90,240
51365319543,fbe,30,12
51365332597,egc,75,38
51365346491,eba,293,147
51365351064,gbe,203,107
51365366844,gaa,109,142
51365375441,baa,3,51
51365392412,cfd,79,136
51365397648,cae,37,127
51365401363,fga,84,45
51365431394,dae,26,217
51365461206,bga,228,87
51365468505,gef,40,126
51365475891,ffe,282,260
51365479953,ebd,29,160
51365563155,aec,228,33
51365580878,egb,292,148
51365581854,ead,91,32
51365582822,adf,32,369
51365588355,cga,178,127
51365599117,eda,109,18
51365620188,acg,251,17
51365628067,aba,246,190
51365640478,bda,247,216
51365657180,fgd,276,77
51365664479,eed,266,80
51365674965,bdd,230,38
51365677388,fea,86,211
51365685289,acf,271,28
51365685667,fcg,41,44
51365708254,fcc,36,366
51365719507,ddb,174,6
51365746476,eba,196,130
51365766474,gda,242,21
51365774326,fff,85,205
51365789709,def,42,79
51365794736,efd,102,189
51365808987,cdf,242,158
51365824990,feb,157,93
51365834574,add,256,186
51365858596,agc,60,145
51365922141,agd,18,41
51365936345,eeb,274,352
51365940403,gdc,254,55
51365940877,bce,136,147
51365955323,ecg,64,114
51365998972,gae,114,117
51365999999,aga,176,53
51366006232,add,256,186
51366012902,cdb,293,69
51366029470,cde,50,304
51366029775,ffg,267,265
51366031724,fce,24,45
51366038272,cfc,48,159
51366046793,aaf,231,47
51366051013,fda,180,77
51366062627,cff,288,19
51366101942,bcb,184,246
51366110146,dfb,110,202
51366113969,fag,218,117
51366119935,fge,28,246
51366123425,dge,154,91
51366146465,adc,162,127
51366153805,eea,228,5
51366172674,gbg,248,76
51366212619,eag,233,189
51366242687,dfg,53,205
51366263700,fda,77,91
51366286099,cdd,89,50
51366300876,cbf,293,11
51366301808,abf,188,136
51366303014,dgf,259,384
51366314892,aff,250,27
51366318919,gdb,35,12
51366319392,acc,276,367
51366329887,bcg,234,155
51366337104,gaf,194,284
51366350120,eff,262,87
51366375993,daa,54,109
51366380840,aag,80,427
51366391146,ebc,4,284
51366398334,cge,273,19
51366417195,gbe,200,113
51366417985,egg,170,312
51366421471,efe,180,262
51366432477,fee,137,118
51366447893,ddg,147,260
51366463268,dbf,262,119
51366504395,abc,216,79
51366514790,dca,85,40
51366557115,ebb,99,88
51366606489,gde,11,182
51366626032,cbg,267,112
51366644406,fec,56,297
51366657899,cae,23,133
51366663655,cac,37,25
51366733373,eda,71,17
51366736432,fbd,129,5
51366751254,dcb,291,22
51366763297,gdg,197,136
51366834307,dgg,244,223
51366845661,dfg,71,202
51366908083,deb,7,177
51366911464,bfb,88,185
51366954426,dee,100,257
51366987173,dag,177,188
51367001819,bcc,58,17
51367008164,agb,170,175
51367009377,aac,292,23
51367024611,ccc,180,54
51367057008,bdc,137,33
51367058745,gea,3,202
51367076956,bdb,201,43
51367095012,ggc,123,73
51367104778,ecf,9,120
51367137356,gda,161,22
51367167568,fcb,157,131
51367173075,dfe,206,345
51367182065,cgc,277,323
51367183298,gee,67,160
51367186550,fed,178,108
51367202027,dcg,178,315
51367232178,egf,172,214
51367234989,cef,249,108
51367235138,bfa,177,172
51367265018,gdf,88,195
51367284131,dce,238,70
51367293430,gaa,22,117
51367332328,dee,208,267
51367334360,dga,109,46
51367336128,bgf,92,134
51367339739,dfc,163,543
51367385912,bea,69,72
51367430251,fec,83,288
51367431099,aed,233,104
51367440814,ggg,171,113
51367447133,dgf,212,430
51367460962,efe,277,217
51367462042,fgc,45,55
51367467909,aef,25,134
51367484899,bgb,188,174
51367486002,cgd,256,157
51367524147,eeg,264,169
51367529845,ecd,279,122
51367530863,cbg,264,94
51367531540,fae,298,72
51367557323,bfe,20,103
51367569742,ged,147,69
51367573074,agd,142,39
51367574666,ccc,194,52
51367592538,eaf,268,39
51367595175,cdb,262,57
51367602294,bed,206,124
51367606104,bcf,280,244
51367627321,bgc,214,31
51367634513,acd,18,77
51367665237,fag,70,132
51367701013,aba,3,169
51367706963,edf,132,5
51367711370,fgf,252,5
51367742559,caa,298,22
51367743420,ebc,118,232
51367752735,bae,296,10
51367752927,eeb,90,376
51367752938,aaf,150,38
51367762582,bda,207,213
51367764173,cfc,213,154
51367777080,aec,44,36
51367807232,dbc,98,221
51367836903,cda,52,229
51367879581,ccf,67,132
51367880785,bee,223,67
51367900087,geg,235,176
51367973378,fcd,70,173
51367980690,cee,267,10
51368005784,dac,47,179
51368007205,faa,130,10
51368052875,ada,199,124
51368057237,ced,100,58
51368078331,beg,260,64
51368079026,fba,25,101
51368083054,ccc,34,50
51368088333,acb,63,7
51368092070,dda,4,101
51368107788,bad,63,236
51368108399,fbd,106,5
51368137351,cea,5,31
51368150646,abd,131,44
51368151600,age,208,133
51368162663,ega,280,5
51368191171,bef,134,132
51368205072,bfd,286,196
51368224548,cfb,194,313
51368233077,def,142,75
51368250013,gba,132,49
51368251498,gaa,106,104
51368252280,ded,75,396
51368265804,gef,257,120
51368272301,eeg,110,167
51368295001,bdg,112,67
51368322455,fdb,274,159
51368357796,fdc,279,94
51368464620,dab,65,95
51368469062,dff,14,121
51368475612,dcf,187,8
51368498664,fbf,138,93
51368506655,bbc,269,113
51368527948,ebg,184,107
51368544270,dcf,199,7
51368548367,eda,88,19
51368563831,fbg,278,92
51368572370,bge,152,119
51368583007,fef,72,416
51368585090,gcb,261,47
51368585704,faf,101,105
51368587508,fbf,172,80
51368596349,dcg,292,296
51368613347,bec,226,104
51368649794,fbc,184,207
51368667349,fdf,3,33
51368674102,gfb,88,55
51368732161,aag,135,422
51368749176,afb,177,71
51368764773,aca,145,5
51368771355,gge,228,206
51368805793,efa,228,355
51368813562,egf,273,190
51368817629,age,254,118
51368827193,cbd,298,113
51368835150,gga,155,220
51368838146,dcd,159,209
51368866232,bcb,156,199
51368884395,gdb,40,12
51368910107,afg,40,74
51368930932,fdd,33,218
51368935106,egg,156,343
51368950909,eca,191,174
51368961174,bcd,108,266
51368982942,cbc,118,160
51369009023,ceg,6,151
51369015479,deg,72,166
51369025307,eeg,41,190
51369051418,eac,284,92
51369053610,dcd,283,246
51369061398,efb,274,41
51369065013,egc,297,37
51369065980,fdc,109,81
51369092202,bgg,192,140
51369093502,dgd,177,34
51369115740,aab,267,205
51369128239,bfc,230,204
51369139915,bdf,110,216
51369145986,edc,153,10
51369152009,cce,282,360
51369168831,cgc,269,316
51369176543,eaa,177,271
51369178838,bfa,73,137
51369178997,cad,185,98
51369181214,bdg,70,73
51369184814,aba,218,147
51369197343,cfa,83,203
51369239825,bff,277,13
51369246747,bce,18,142
51369254847,cbf,259,10
51369255077,dec,224,107
51369276916,cag,217,62
51369290040,bfb,205,173
51369310251,gcb,90,48
51369319671,fde,119,170
51369327264,aeb,292,103
51369329786,edb,185,180
51369336322,dbb,261,15
51369379910,eea,46,5
51369396039,dce,85,79
51369401103,aea,11,104
51369430363,bef,139,138
51369430773,cfg,7,124
51369441282,afd,29,225
51369445689,adb,46,8
51369449234,cec,281,294
51369450781,gfg,52,196
51369472228,dfg,83,197
51369520373,ddd,267,213
51369525364,ccd,85,254
51369531546,bcb,253,183
51369542334,egd,250,290
51369563008,eee,128,6
51369563778,cdg,268,192
51369565929,gag,164,234
51369596348,afc,118,256
51369643085,ecc,11,414
51369656204,abf,240,146
51369703799,caf,214,14
51369712410,ffa,199,233
51369728953,dgb,140,9
51369730785,ccg,29,54
51369747642,fgb,160,42
51369769086,def,18,61
51369781709,gbb,135,84
51369784212,ggb,49,58
51369785240,gbf,216,146
51369797159,ebe,92,5
51369811028,ggc,252,73
51369816195,agf,111,56
51369834624,aeb,299,107
51369864375,abg,65,14
51369886092,aee,178,5
51369896858,cge,50,18
51369947338,ccf,136,106
51369964071,eee,112,5
51369977127,eec,165,196
51370019294,gfd,105,169
51370035718,bge,151,113
51370085755,dda,160,120
51370087590,bdg,109,83
51370092875,beg,104,73
51370160001,cfc,63,177
51370202509,afg,183,60
51370204041,bfg,258,40
51370228220,dba,266,27
51370231499,gaa,23,97
51370240862,dgg,194,258
51370242125,ace,150,35
51370255110,ddg,94,221
51370262522,dcb,134,25
51370288660,aad,52,85
51370292069,cgg,7,12
51370295367,caa,5,25
51370329241,fca,204,41
51370335949,eba,174,133
51370339690,dgb,132,8
51370344000,dbd,189,189
51370358614,fge,178,265
51370364499,cdf,25,169
51370365250,agg,121,290
51370370955,cad,114,98
51370374222,fbe,223,14
51370378257,afb,257,84
51370405198,fgg,236,103
51370405781,gae,173,139
51370409608,gdb,215,11
51370424403,bfb,86,152
51370437656,add,95,163
51370523198,dbg,291,65
51370545009,ddb,190,6
51370555696,daf,249,44
51370595522,gab,160,168
51370595931,dca,218,37
51370603011,dfa,109,178
51370611209,fbc,204,190
51370620833,egc,142,33
51370631955,ffg,103,257
51370667559,gec,245,88
51370681193,gdg,264,140
51370713294,cgf,277,68
51370727516,bae,110,11
51370789229,gbc,158,73
51370808329,cfd,87,137
51370808586,agc,23,139
51370839754,dag,156,172
51370867191,bdb,190,46
51370899984,fbb,75,106
51370901741,cab,193,14
51370902689,ebf,146,39
51370903044,ffa,152,214
51370920174,bab,259,301
51370929833,abc,231,79
51370944692,geg,141,163
51370969561,dec,256,113
51370983981,dde,200,250
51370988234,cac,255,25
51370989073,fga,263,40
51371033580,bbg,117,70
51371043465,abb,209,31
51371054863,ege,28,14
51371072773,fcc,157,292
51371074469,gef,49,105
51371105082,cfe,128,63
51371129748,eab,204,23
51371134331,dgg,14,221
51371145142,gfa,220,36
51371148331,deb,174,187
51371149529,bbb,40,134
51371152244,ecd,93,124
51371161862,ded,269,463
51371201798,eea,29,5
51371215123,fef,40,391
51371231357,aag,298,497
51371236158,aeg,22,102
51371239926,bba,224,114
51371245795,dgc,229,5
51371269071,efd,258,213
51371279768,aaa,67,66
51371285959,ceb,249,121
51371320575,deb,97,155
51371321044,ecd,154,121
51371379631,bff,31,13
51371385075,agb,135,140
51371396072,fag,219,124
51371410766,bgf,250,129
51371517296,gfa,212,36
51371517626,dbd,237,192
51371518302,cec,88,249
51371520636,cgc,86,347
51371524175,dad,210,184
51371553245,egb,86,173
51371557906,dcf,122,5
51371571432,eef,260,67
51371573154,abf,178,173
51371574654,aec,30,29
51371575805,fec,211,282
51371589123,adf,209,313
51371591702,eaf,151,43
51371609021,faf,44,112
51371609727,ddd,221,213
51371627563,fea,97,244
51371628968,ged,150,59
51371631236,cea,20,33
51371634951,bga,138,92
51371647120,gfe,189,174
51371648282,gdc,207,51
51371665031,acf,274,33
51371667653,afa,58,90
51371726662,fff,135,164
51371735208,ddf,141,428
51371748078,ccf,186,99
51371765464,ceg,295,129
51371775770,gfc,27,137
51371776611,bag,35,32
51371785729,ddg,29,229
51371805411,ddc,286,328
51371819245,cgb,184,222
51371856123,bda,201,242
51371856156,ega,85,5
51371862783,bae,185,10
51371863845,cdd,159,51
51371867443,agg,131,255
51371875790,ggd,44,157
51371888810,gcd,122,110
51371891498,edd,236,257
51371905390,cff,283,15
51371920518,dfd,145,6
51371934220,bfb,41,168
51371962802,cag,151,62
51371970460,bge,238,127
51371975429,gcf,150,19
51372011725,ffd,273,178
51372032313,dbf,13,123
51372041899,efc,296,82
51372048735,ebe,74,5
51372094689,ead,18,30
51372095367,aec,291,32
51372096849,fcf,248,143
51372121753,abg,284,16
51372122609,cdc,99,272
51372131079,deb,228,130
51372147424,eaa,63,219
51372148531,afe,110,219
51372194529,bfe,28,86
51372197894,cbe,238,94
51372223992,gce,12,95
51372234051,bec,220,85
51372244246,dea,281,102
51372251455,aea,259,111
51372255705,cga,97,146
51372256599,dge,229,72
51372269285,egg,96,288
51372285949,dcc,151,17
51372319692,gdd,277,63
51372326754,cfc,74,145
51372330492,fff,91,142
51372332341,efg,243,195
51372362286,fga,183,38
51372384839,ebg,215,121
51372388391,fac,1,118
51372441594,fad,55,42
51372454792,ebb,77,87
51372469164,ade,33,119
51372472601,beb,235,81
51372497254,gfd,55,194
51372502317,dcf,42,5
51372512016,ede,87,67
51372532176,aae,245,61
51372536886,aga,97,49
51372558194,ffe,215,208
51372572922,fba,213,81
51372584993,gac,115,128
51372610590,fab,201,205
51372661260,ege,204,13
51372676654,cbb,256,124
51372692568,bde,204,359
51372720835,gbf,78,124
51372750746,bgc,27,30
51372765204,daa,90,90
51372790993,cca,80,186
51372795141,ddd,160,189
51372808125,adg,210,118
51372814467,feg,76,34
51372873109,cfb,281,259
51372879130,ebd,117,152
51372903116,ecb,234,220
51372909406,fgb,9,46
51372921117,bea,192,66
51372923903,egc,175,29
51372945396,fea,240,270
51372963641,eaf,51,38
51372978133,aef,72,151
51373024284,egf,144,157
51373035689,eef,151,69
51373037590,cba,149,253
51373043589,fdc,260,89
51373046285,ead,138,29
51373065205,bbf,298,266
51373076243,aaf,254,44
51373085532,aee,222,5
51373087849,gad,156,180
51373102773,gcd,180,110
51373103178,ccb,248,127
51373130128,ggg,287,91
51373191288,ecf,158,96
51373193557,aca,251,5
51373219561,ece,68,144
51373220630,gef,178,92
51373228898,abe,247,5
51373228921,gcc,97,123
51373229537,cff,36,17
51373244729,edg,119,313
51373257872,gaa,218,78
51373276277,ddf,50,393
51373295666,adf,189,256
51373296875,fcg,154,37
51373301829,cde,23,310
51373309635,bee,87,77
51373321975,cbg,108,88
51373326183,adc,1,143
51373331944,gea,161,216
51373335958,ceg,150,104
51373346942,ffc,260,44
51373362033,ggd,103,182
51373367721,gaa,293,73
51373370941,beb,255,72
51373382146,ggf,96,11
51373397640,dca,108,34
51373409442,ddd,47,190
51373414987,fba,111,93
51373417698,gcg,153,193
51373417995,egc,206,32
51373425284,ffb,212,339
51373437421,fcd,171,186
51373445891,fee,36,132
51373452462,bgd,265,74
51373465365,gdd,58,69
51373482818,bbd,92,57
51373485092,adb,287,7
51373491452,bbe,111,141
51373510428,dae,197,197
51373515300,dec,212,96
51373536061,bcf,168,219
51373549687,fbf,295,82
51373557388,bgg,166,127
51373570885,dab,1,78
51373583802,ffe,143,228
51373584928,gbd,24,55
51373592516,bde,283,301
51373593467,edf,73,5
51373608426,ccd,91,254
51373620164,dcf,265,5
51373643426,ffg,130,244
51373649767,dfb,14,208
51373664109,dfc,50,570
51373671389,acb,25,7
51373677466,dcd,114,246
51373679418,gec,125,100
51373691099,aff,12,29
51373703112,ada,116,107
51373712205,bec,12,76
51373726311,dga,69,39
51373729090,gda,98,25
51373744653,faa,65,10
51373752135,cdb,19,45
51373759972,baf,57,126
51373787557,gcg,93,229
51373818936,fgd,244,89
51373858912,dbe,68,28
51373879129,gab,45,161
51373891753,gaf,93,272
51373936375,eca,184,193
51373969340,eda,76,21
51374003399,geb,102,258
51374009982,gde,151,182
51374022998,cge,148,20
51374047702,fef,268,336
51374049891,cbf,287,11
51374097875,ffd,55,156
51374103578,bfa,73,150
51374132823,gff,6,130
51374144742,agc,265,120
51374146283,dbg,112,72
51374163103,geg,35,171
51374173825,fae,223,79
51374177317,edc,297,9
51374188812,dcg,197,266
51374194896,eab,223,20
51374198580,gac,188,120
51374232859,ccc,280,49
51374235976,bda,188,193
51374255170,acc,77,337
51374257369,eee,242,5
51374271954,gbb,50,72
51374273502,fdg,37,217
51374274970,gca,184,94
51374309280,eae,191,10
51374313094,bca,170,205
51374314195,bgf,225,125
51374329491,bgb,27,167
51374381309,fae,128,75
51374385264,efg,112,159
51374412924,eag,87,170
51374447955,daf,1,38
51374468928,bac,232,220
51374488303,egg,93,264
51374491785,gge,121,224
51374499278,efa,55,383
51374500667,bad,56,198
51374510531,eag,14,156
51374548143,cae,197,110
51374570171,gda,28,26
51374577572,gee,68,185
51374578296,ade,161,138
51374592336,gcb,188,44
51374631320,cee,120,9
51374641482,eac,132,88
51374657882,dee,127,226
51374668960,bef,256,110
51374672836,ecg,267,126
51374673403,bed,294,135
51374677007,eed,46,72
51374764257,age,171,132
51374775553,acd,273,77
51374778445,cgd,294,157
51374845068,gbg,171,87
51374859713,fcd,22,148
51374860350,gfg,35,190
51374866793,gda,124,22
51374869510,aaa,117,62
51374900782,bab,201,313
51374902310,dbf,169,109
51374924572,abb,57,34
51374932456,cbd,215,134
51374952845,feb,142,101
51374973034,bdd,260,42
51375013578,dad,6,150
51375023959,dcf,48,5
51375031727,gbe,21,134
51375034005,bbg,196,58
51375054188,aba,6,136
51375085691,gba,188,45
51375086865,fbd,189,5
51375104991,agf,94,62
51375136839,abd,191,50
51375183477,agd,46,42
51375187972,ffb,214,355
51375254904,bee,45,63
51375264491,dgd,97,31
51375271793,bcd,99,279
51375290225,ddf,75,448
51375302944,baa,160,57
51375359764,eeb,20,443
51375389766,dff,179,134
51375426010,bce,162,154
51375439268,edd,159,259
51375442823,dff,164,154
51375454550,ege,21,15
51375486284,dca,236,40
51375499089,ebd,114,133
51375519760,eef,33,55
51375526126,afa,2,76
51375529284,eea,51,5
51375548901,cdb,35,40
51375561522,dbc,175,236
51375566169,bcf,220,216
51375572251,gff,115,140
51375582285,fda,286,87
51375600543,acg,279,19
51375612060,ebg,63,136
51375615835,fbg,104,102
51375616253,aad,164,90
51375616399,cbc,289,161
51375637726,dfe,243,407
51375643731,afe,103,201
51375669022,ead,288,27
51375671105,gae,286,151
51375722175,gdd,157,63
51375763664,eaf,232,35
51375773721,ggc,34,75
51375800618,ebc,235,185
51375809239,acg,60,16
51375818983,fce,170,47
51375819691,bcg,45,139
51375831239,gbd,120,63
51375868921,cfa,10,184
51375870790,age,206,141
51375922606,caa,248,22
51375932933,cdg,200,172
51375938391,gab,284,144
51375946480,gbf,239,100
51375978195,dbb,194,17
51375999656,afb,56,74
51376023920,fgf,232,5
51376024119,fgc,35,55
51376027815,cda,274,206
51376039228,aac,161,20
51376060777,egb,70,174
51376062459,cfc,221,158
51376083194,efd,75,215
51376096188,dce,92,63
51376097695,bcg,13,130
51376105777,cef,169,103
51376161872,bee,129,57
51376176283,fee,61,134
51376183576,gfb,70,60
51376209362,ebb,248,87
51376209845,bcc,11,18
51376240120,bbc,261,90
51376240595,bda,140,206
51376253683,cad,58,80
51376267819,fba,224,100
51376293243,fdb,273,160
51376293637,aeg,10,94
51376304557,eff,108,101
51376310397,bab,111,256
51376328240,dfd,264,6
51376331067,dda,253,135
51376341065,dbg,109,71
51376343663,fee,122,147
51376355618,fag,59,126
51376402832,dgf,246,455
51376422394,fcb,166,108
51376451711,faf,295,104
51376453800,gdc,110,42
51376454980,ddb,22,6
51376459903,bfc,50,195
51376471052,gdf,1,204
51376482595,dde,58,242
51376484317,cgf,288,71
51376484495,afc,133,227
51376501773,cde,11,254
51376504969,fed,63,101
51376509858,dba,45,31
51376539326,baf,102,136
51376564266,afg,99,52
51376565983,fgb,148,36
51376597559,efg,283,143
51376635334,deb,52,146
51376681752,gfa,113,36
51376727179,dcd,125,273
51376730682,eed,239,78
51376745024,afd,42,252
51376754230,ebf,106,35
51376782727,cdb,176,44
51376799308,dff,251,132
51376799511,dac,71,186
51376807272,bfd,203,164
51376809288,fad,10,36
51376812922,dgb,283,7
51376814707,ffa,124,177
51376836661,bbd,234,58
51376849353,cfa,289,169
51376858244,fac,296,126
51376859176,cfe,248,73
51376871085,aca,148,5
51376898475,efe,23,197
51376973427,deg,193,174
51376975817,fae,252,84
51376988086,ffc,76,46
51376992429,efe,136,181
51376995519,ffg,142,256
51377005512,efg,132,151
51377014463,ecf,291,114
51377033536,faf,31,121
51377036496,ddc,258,298
51377037783,bdc,163,31
51377054440,gga,19,204
51377075820,cbe,156,106
51377076683,cge,278,18
51377077188,fba,70,105
51377101049,fdd,124,202
51377113162,bff,4,14
51377137231,ecb,234,228
51377138530,fce,123,54
51377139206,bbd,273,58
51377151822,cdf,298,177
51377167760,egd,192,281
51377168074,eag,205,146
51377180339,ebg,179,150
51377184823,gab,170,162
51377186168,fde,268,161
51377193302,bdb,126,43
51377199083,fad,70,40
51377200830,fbe,285,15
51377201443,aag,64,462
51377213503,adc,282,115
51377223732,fdb,82,169
51377225558,ced,276,59
51377236749,cfe,191,77
51377240542,efc,118,69
51377244771,bdg,288,78
51377250464,abc,285,85
51377268545,cab,69,11
51377272618,egf,71,138
51377307680,cfc,98,134
51377311741,aed,206,104
51377336408,eec,68,213
51377355523,bcg,55,104
51377376607,fbf,252,71
51377390873,gca,252,78
51377409995,cae,84,105
51377433892,bbf,266,252
51377438542,aec,42,36
51377438721,aaf,244,37
51377465218,cba,106,225
51377478290,gfg,133,174
51377499765,aec,247,33
51377519925,agg,176,249
51377528925,eeb,1,425
51377549127,fcf,23,151
51377560778,gcb,173,40
51377568425,fgd,270,105
51377583233,egg,140,237
51377618048,adg,110,99
51377651938,ecc,23,372
51377720399,cee,149,8
51377722749,efa,260,352
51377722907,bfe,230,73
51377726690,gga,105,169
51377736263,efb,10,39
51377737456,ace,13,38
51377771882,cea,277,26
51377787766,gbg,2,93
51377805369,bdd,153,34
51377838163,gff,115,121
51377857469,fdg,199,180
51377865081,fff,245,168
51377865429,bfg,69,42
51377877316,aae,65,51
51377884356,abf,287,157
51377889881,cbb,237,115
51377905605,aab,231,194
51377921891,gdg,167,166
51377955027,fbg,28,114
51377957407,cca,278,215
51377960340,fec,273,335
51377966659,eeg,273,176
51377971569,cce,208,417
51377998427,cgb,75,217
51378026641,cfg,109,145
51378028228,gag,17,203
51378029869,adc,32,115
51378040718,dec,260,79
51378041073,eef,271,46
51378056145,edf,237,5
51378110819,bbe,293,132
51378131784,caf,34,11
51378146090,afe,101,201
51378146330,bcd,76,287
51378175854,fcb,41,91
51378183425,ada,6,97
51378207321,cec,136,219
51378208099,dfa,75,160
51378230611,fdf,34,31
51378234944,dbg,130,59
51378249383,eae,234,11
51378252214,aeg,243,102
51378268435,deg,142,139
51378280481,bcf,263,239
51378298751,bed,286,139
51378307112,gfe,194,163
51378369825,agc,235,138
51378380986,gec,126,87
51378381985,bgf,45,133
51378383083,fgd,229,110
51378432049,gaf,107,282
51378439236,bfc,156,212
51378488043,aeb,279,124
51378491393,cef,171,106
51378498472,ggd,228,207
51378510709,ebe,288,5
51378514867,dbg,183,68
51378530920,gdb,208,9
51378554298,edg,183,341
51378555464,fba,296,118
51378564969,dae,279,224
51378568802,dbg,79,70
51378572731,faf,234,108
51378577892,gab,25,171
51378603602,bgb,87,148
51378613065,ggg,116,84
51378638313,fff,185,149
51378661554,age,42,121
51378663210,dge,117,66
51378683349,bbc,239,87
51378710088,bfe,209,64
51378770615,ceb,164,102
51378779004,fea,241,261
51378780883,ded,275,550
51378795491,bdd,13,30
51378797761,cbg,97,104
51378815354,fbb,168,126
51378816830,ecf,266,121
51378822691,bdf,124,248
51378839060,dbd,187,224
51378840045,fae,2,95
51378845952,ceg,261,94
51378860767,cfd,98,137
51378867844,egb,201,163
51378871465,bde,126,246
51378889168,ffa,229,198
51378901862,gcd,102,99
51378912587,ffa,96,215
51378913231,bgg,73,142
51378927454,fed,25,106
51378933945,ddg,261,183
51378945913,gfe,285,167
51378950151,bab,180,299
51378956774,ggf,182,9
51378968719,def,268,64
51378985794,gea,166,231
51378994096,aff,286,31
51379024734,cfg,75,118
51379027933,fdf,287,35
51379032441,abd,280,50
51379035590,acb,226,7
51379036372,aea,210,102
51379045798,gbc,154,86
51379046385,ecc,202,412
51379048707,adf,15,204
51379050377,dda,23,121
51379063867,bcf,6,270
51379077144,edb,295,206
51379083248,baf,99,112
51379103481,aba,55,141
51379135504,bfa,185,153
51379149391,edc,162,7
51379194552,bbb,202,143
51379207491,bae,128,10
51379208783,ccg,220,52
51379214422,dfg,7,200
51379222590,dcb,222,20
51379224940,cag,182,62
51379228919,agd,38,49
51379235328,afb,64,67
51379263715,ddf,100,412
51379264035,cgg,176,12
51379271255,dgc,234,5
51379297420,fca,156,36
51379321741,cgc,268,315
51379325273,bgc,96,26
51379334343,bcb,57,151
51379346061,dga,77,42
51379349091,dda,128,117
51379385202,geg,206,179
51379391256,dde,103,258
51379407182,fgg,248,112
51379424802,dab,126,74
51379435797,cdd,219,59
51379443969,ggb,113,67
51379482728,eca,268,221
51379514548,fge,56,243
51379583476,agf,87,71
51379584215,afd,22,234
51379585397,gdd,38,62
51379586044,gcc,73,138
51379603826,fca,291,34
51379606666,ada,160,81
51379635927,ceg,10,78
51379637092,cfb,107,277
51379652819,gge,149,226
51379669903,gdb,191,7
51379670436,feb,12,87
51379682418,bbf,252,244
51379687246,dgg,255,203
51379688519,cfa,213,190
51379701612,bea,216,71
51379715883,dag,158,173
51379727049,beg,216,81
51379734438,fda,130,86
51379743286,gbd,74,68
51379758878,dea,254,107
51379782049,ead,275,21
51379804642,ega,195,5
51379809884,fbf,27,81
51379814569,fdb,31,174
51379829884,ggc,126,84
51379843970,dgd,115,30
51379855574,bfg,234,48
51379868607,eba,70,110
51379870228,aee,99,5
51379880357,bgb,145,134
51379885806,ebd,231,122
51379887838,cgb,291,208
51379892682,bba,48,104
51379907791,cac,101,29
51379916011,dad,57,122
51379925246,bbg,48,48
51379928598,add,140,163
51379932977,gbb,260,63
51379956842,edc,183,6
51379963083,cbe,242,124
51380008229,ece,41,128
51380033556,gae,268,158
51380111041,cea,118,24
51380144062,eea,70,5
51380144704,gbe,79,151
51380151609,gcf,226,17
51380159849,cce,201,396
51380166143,cde,253,274
51380177830,ega,50,5
51380183965,gca,76,63
51380197352,fee,168,127
51380204109,cae,196,91
51380204603,fef,14,305
51380208785,dae,218,203
51380214180,fcc,127,259
51380224360,ddg,233,170
51380234929,bff,97,15
51380235252,fbc,250,157
51380260807,gbf,274,86
51380273706,ddd,123,174
51380307881,ace,291,43
51380308055,gdd,162,65
51380318833,cbg,221,111
51380321829,cag,166,58
51380365211,eec,294,221
51380371070,bga,275,80
51380383062,egc,51,33
51380384682,cga,272,131
51380385744,gde,121,178
51380389497,gac,107,123
51380396624,cdf,115,210
51380430916,ebf,215,29
51380431635,gcg,65,231
51380434939,ecd,281,105
51380440885,dcc,22,13
51380441411,bge,267,138
51380447138,eag,150,170
51380452062,eee,172,5
51380464500,ded,117,643
51380470784,dfc,37,581
51380476881,eaf,193,30
51380508363,dcf,273,5
51380515658,aaf,253,43
51380555942,ffe,153,266
51380597311,cga,55,113
51380617689,fae,280,109
51380623326,geb,59,216
51380630266,eaa,44,201
51380664020,gea,82,263
51380682688,ddd,217,144
51380702288,afb,166,77
51380710976,gae,244,183
51380731186,gda,93,22
51380741414,acg,4,14
51380748220,gdg,117,170
51380777624,afd,79,262
51380798572,aga,93,50
51380804170,fad,191,35
51380815155,fac,177,132
51380825418,aab,117,176
51380839505,bad,92,201
51380839771,egd,41,250
51380841459,caf,230,12
51380864197,cfb,273,260
51380872019,fdg,293,214
51380896974,gba,246,39
51380922053,agb,45,159
51380929523,daa,14,91
51380963331,eeb,107,442
51380964104,fed,63,106
51380964115,ccd,84,297
51380965723,baa,142,51
51380966463,gfd,143,159
51380990152,bdg,125,86
51380990563,fba,110,121
51381014517,abg,111,14
51381025211,gce,49,110
51381046311,gag,95,186
51381056147,ecg,206,147
51381060215,gbc,153,91
51381097001,bdd,124,31
51381121337,fgf,37,5
51381125915,bfb,252,169
51381130512,gfc,73,135
51381131901,adb,217,7
51381133485,cba,191,193
51381137431,fdb,272,139
51381137456,cea,252,26
51381145027,dba,240,27
51381152194,cbc,255,177
51381159987,acd,285,88
51381179232,abf,64,152
51381203330,fga,169,30
51381209062,bgd,213,82
